rep,subj_n,b1,parameter,Estimate,Est.Error,Q2.5,Q97.5
44,200,1.39,pre_score_z,0.2905142714849625,0.11002800722554874,0.07327829097500001,0.5034916099999999
45,100,0.15,Intercept,-0.33944508729385875,0.5884065536779333,-1.5261508824999999,0.822662786749999
45,100,0.15,groupembodied,0.23067412530089937,0.3106591164938269,-0.381595385,0.8315056317499993
45,100,0.15,pre_score_z,0.19945927382369813,0.15987149298703723,-0.11308289875,0.5136804814999999
45,100,0.4,Intercept,-0.03632125656383738,0.4735996612852007,-0.9583801117499999,0.88357729825
45,100,0.4,groupembodied,0.31008173778277365,0.2924347896810807,-0.27033338074999996,0.8839583784999998
45,100,0.4,pre_score_z,0.1368267221305615,0.14906753572897782,-0.15434429025,0.4278819202499999
45,100,0.87,Intercept,-0.5855869533957049,0.3332779447997347,-1.2564000175,0.07243224464999984
45,100,0.87,groupembodied,0.7994066976970038,0.27786477184583924,0.25249114625,1.3498863674999992
45,100,0.87,pre_score_z,0.36441663273319125,0.13202031326802283,0.11213548275,0.6231731669999997
45,100,1.39,Intercept,-0.7405116130623137,0.3297850557375903,-1.425869915,-0.0923351622000001
45,100,1.39,groupembodied,1.4739090389035,0.2737879403236707,0.93782031575,1.998651475
45,100,1.39,pre_score_z,0.495081847693875,0.12157868511378891,0.259817038,0.7429649282499998
45,150,0.15,Intercept,-0.763651797116225,0.3523063056976676,-1.4592827475,-0.059386508750000316
45,150,0.15,groupembodied,0.22217222221001498,0.27910898454181055,-0.31356751725,0.7786659324999997
45,150,0.15,pre_score_z,0.24435623662890063,0.12223048665723507,0.0014501123325000045,0.4841711494999999
45,150,0.4,Intercept,-0.2001365246045575,0.5589275961880806,-1.3325194475,0.9154246042499999
45,150,0.4,groupembodied,0.6749339929447875,0.23305515581273795,0.21592795950000004,1.127615815
45,150,0.4,pre_score_z,0.340652469215275,0.09926799982889521,0.14582670525,0.5349218557499997
45,150,0.87,Intercept,-0.37895104887477177,0.5847312975806286,-1.5564238425,0.7758883537499994
45,150,0.87,groupembodied,1.0641273484165625,0.3042184309447545,0.44835840925000003,1.6380628074999999
45,150,0.87,pre_score_z,0.4204340252923,0.1363675704016543,0.16126693375,0.6983327027499999
45,150,1.39,Intercept,-0.3629728572335624,0.5617988165322008,-1.49690872,0.7513551835
45,150,1.39,groupembodied,1.278019157144125,0.2933127807717137,0.6961309285000001,1.853348765
45,150,1.39,pre_score_z,0.52094331930125,0.1170520040522759,0.294878726,0.758866438
45,200,0.15,Intercept,0.3984455520021169,0.3849343505606439,-0.3776399202499999,1.157620519999999
45,200,0.15,groupembodied,0.004465315825133627,0.3010786785055608,-0.58470466525,0.6001614929999998
45,200,0.15,pre_score_z,0.375787092841625,0.1045441719799301,0.17196408175,0.582115824
45,200,0.4,Intercept,-0.6723877942441925,0.5257058674012905,-1.7114897825,0.38640139974999943
45,200,0.4,groupembodied,0.5176895698987675,0.29069774825407985,-0.06842052744999999,1.097893279999999
45,200,0.4,pre_score_z,0.2164424165696375,0.09636273037391956,0.027642348700000003,0.40315437774999985
45,200,0.87,Intercept,-0.4736424024350575,0.5162596965025883,-1.5600115875,0.5412151892499988
45,200,0.87,groupembodied,1.099563115190125,0.2514364314366113,0.594156616,1.5952245624999994
45,200,0.87,pre_score_z,0.22001188488658,0.11740023474161544,-0.013377607049999993,0.44819845475
45,200,1.39,Intercept,-0.7875256646906087,0.7944973498318917,-2.3717801949999995,0.792229419
45,200,1.39,groupembodied,1.48126920806625,0.23518388168559357,1.012995545,1.9420993899999999
45,200,1.39,pre_score_z,0.2903209364309,0.09478405634829681,0.10955806700000001,0.47863113674999996
46,100,0.15,Intercept,-1.02830773102395,0.6143393256889215,-2.2117718875,0.21131881624999946
46,100,0.15,groupembodied,-0.05107775989337738,0.3018917363732539,-0.65200669575,0.5387852747499997
46,100,0.15,pre_score_z,0.25857793031245874,0.14844610345668172,-0.03590005367499999,0.548496064
46,100,0.4,Intercept,0.27305623969257375,0.4954404609272161,-0.70943947725,1.2604470324999995
46,100,0.4,groupembodied,0.231634045869105,0.3331163180478825,-0.43321827274999997,0.8750991879999994
46,100,0.4,pre_score_z,0.3341161274275025,0.14129239172806385,0.060964689300000006,0.6188765624999999
46,100,0.87,Intercept,-0.6661970360740438,0.6070080511213066,-1.9151775475000001,0.5152668934999997
46,100,0.87,groupembodied,0.94592166482075,0.2683844577469564,0.40320315925,1.4758322099999999
46,100,0.87,pre_score_z,0.3539227121102,0.12126966263203612,0.12033032475000001,0.59566115
46,100,1.39,Intercept,-0.555722746415545,0.5836851794642992,-1.73257145,0.6286244982499999
46,100,1.39,groupembodied,1.4483833711375,0.29009005439265007,0.885747238,2.0158781725
46,100,1.39,pre_score_z,0.3613625589715575,0.1306426634102478,0.1081655335,0.626488543
46,150,0.15,Intercept,0.43029523538391246,0.5646832790263846,-0.6997386969999999,1.5536561349999995
46,150,0.15,groupembodied,0.2661898626696954,0.22804507504459623,-0.17757897974999998,0.72336651675
46,150,0.15,pre_score_z,0.2794966213173869,0.11657305916676172,0.050702757125000004,0.5104222865
46,150,0.4,Intercept,-0.3012319156043196,0.41545138526493935,-1.12165328,0.5260834764999993
46,150,0.4,groupembodied,0.3477515341246438,0.22737810060788907,-0.09257422425,0.8067978314999998
46,150,0.4,pre_score_z,0.3218063842738,0.09821456368369269,0.13406959525,0.51709037725
46,150,0.87,Intercept,0.486309566301718,0.5374052217233696,-0.61043047375,1.5655213649999997
46,150,0.87,groupembodied,0.5704050380081063,0.2516555324399105,0.053561242475000014,1.054156595
46,150,0.87,pre_score_z,0.43903936851675,0.10540150983231762,0.23745996575,0.64753971625
46,150,1.39,Intercept,-0.24189497376485627,0.550984237679845,-1.3420393124999999,0.8380682525
46,150,1.39,groupembodied,1.3492912029475,0.2833142252199076,0.7839422835,1.8995192925000002
46,150,1.39,pre_score_z,0.4484113944675,0.11313058557409136,0.226107914,0.66879328
46,200,0.15,Intercept,0.023454497392793334,0.47154201410519603,-0.950135054,0.9213232872499997
46,200,0.15,groupembodied,-0.006402585245942375,0.21318338395721403,-0.4242287455,0.4213520684999998
46,200,0.15,pre_score_z,0.39476192327375,0.07991209186238273,0.23584659175,0.55129702775
46,200,0.4,Intercept,0.3479018418741575,0.6929928310066135,-1.0073419499999998,1.7198233874999984
46,200,0.4,groupembodied,0.06840505942699474,0.29008340601167226,-0.5089542482499999,0.6325254324999997
46,200,0.4,pre_score_z,0.449786839253275,0.1160102373958485,0.22602115075,0.6791075752499998
46,200,0.87,Intercept,-0.054942652057790864,0.5795323103520391,-1.2235617150000002,1.0926401374999977
46,200,0.87,groupembodied,0.7616487412148125,0.21487300874196347,0.329819608,1.1816893099999999
46,200,0.87,pre_score_z,0.32883408056707497,0.09031731789778233,0.15359497325000002,0.50446669275
46,200,1.39,Intercept,-0.491976081977795,0.5106932676743502,-1.5077395775,0.515891065999998
46,200,1.39,groupembodied,1.29439704030375,0.21881070200594555,0.86026321575,1.719872625
46,200,1.39,pre_score_z,0.1933155605968205,0.0949612800989761,0.0073610155100000026,0.38223821474999997
47,100,0.15,Intercept,0.009098999642961143,0.6191893180112564,-1.2043871775,1.2549990499999992
47,100,0.15,groupembodied,0.38830802089801875,0.34040064380580365,-0.3010429775,1.0587859924999996
47,100,0.15,pre_score_z,0.22020662787214776,0.15277096927454278,-0.07468807764999999,0.520635929
47,100,0.4,Intercept,-0.1886231197042683,0.5531180629044764,-1.29304706,0.8982707792499999
47,100,0.4,groupembodied,0.42814253669427876,0.31522411242379034,-0.182679702,1.0514963749999995
47,100,0.4,pre_score_z,0.292289238609636,0.13271608339006577,0.032945584500000014,0.55477984475
47,100,0.87,Intercept,0.04631034964402662,0.514767667363442,-0.9899932477499999,1.0480756949999999
47,100,0.87,groupembodied,0.7608806725105125,0.2873925640839757,0.19091080375,1.3214231300000001
47,100,0.87,pre_score_z,0.4106567445366063,0.14212503158019307,0.12988103025,0.6913817262499998
47,100,1.39,Intercept,0.07118757911795688,0.4848707204706653,-0.8838619777499999,1.0422131699999997
47,100,1.39,groupembodied,1.4613143441436125,0.34848969374441985,0.7421254254999999,2.132361057499999
47,100,1.39,pre_score_z,0.032214441704320126,0.1312678960904899,-0.22885430725000003,0.28728204424999987
47,150,0.15,Intercept,-0.7033285715464738,0.5788860693686393,-1.8359254625,0.4780064939999999
47,150,0.15,groupembodied,-0.2596443079097841,0.2586869172457584,-0.7719534412499999,0.23779682024999999
47,150,0.15,pre_score_z,0.4158072708072375,0.11847388079517249,0.18449237175000002,0.6527139879999999
47,150,0.4,Intercept,-0.06278804908659251,0.47412228213130103,-0.9875781412500001,0.8891904562499999
47,150,0.4,groupembodied,0.30276373689429126,0.2656386332280244,-0.22839908925,0.82564712525
47,150,0.4,pre_score_z,0.3496513540589263,0.1185126481700779,0.11563012450000001,0.5794607137499994
47,150,0.87,Intercept,-0.6164741735308737,0.5594674629498209,-1.7286476325,0.49791552749999984
47,150,0.87,groupembodied,0.8474453093914875,0.24632491530388126,0.34865979874999997,1.3224074124999996
47,150,0.87,pre_score_z,0.385624748705355,0.12237887201171074,0.13817990525,0.6279115537499996
47,150,1.39,Intercept,-0.8490075058990412,0.35316890548212293,-1.5680553824999999,-0.1549045247500004
47,150,1.39,groupembodied,1.34928714246875,0.24493060064572383,0.846741954,1.8304040899999998
47,150,1.39,pre_score_z,0.480308697685125,0.10658176781191499,0.27213443575,0.6920152239999999
47,200,0.15,Intercept,0.17780749173260377,0.28661634696246113,-0.40471194824999995,0.743606417
47,200,0.15,groupembodied,0.31886091766357977,0.304849257066265,-0.30881544899999996,0.9160843974999995
47,200,0.15,pre_score_z,0.2940503614165075,0.1020637157302399,0.09914662025,0.4960934952499999
47,200,0.4,Intercept,-0.2455497512425085,0.624622674469855,-1.46198823,1.0092868874999998
47,200,0.4,groupembodied,0.3800728932481025,0.1916457716218801,0.017387219200000005,0.7615741879999999
47,200,0.4,pre_score_z,0.20059740611908625,0.08837187307948847,0.028007473300000002,0.3774514429999999
47,200,0.87,Intercept,-0.18236787972896176,0.5148806393001897,-1.2109034975000001,0.8427750434999995
47,200,0.87,groupembodied,0.76788335048745,0.25163216483537015,0.26640138525,1.2758855449999995
47,200,0.87,pre_score_z,0.404323766036,0.0884673009921521,0.232013984,0.5844628602499999
47,200,1.39,Intercept,0.42540434800258997,0.5061931292797857,-0.6013677504999999,1.396060465
47,200,1.39,groupembodied,1.1003975991623376,0.3347167860032959,0.41207747525,1.7433567449999998
47,200,1.39,pre_score_z,0.20978144397814275,0.1077461458232655,0.0019466425750000024,0.41971969800000003
48,100,0.15,Intercept,0.07435286691008025,0.4230081395608832,-0.7866405052500001,0.9194381709999997
48,100,0.15,groupembodied,0.08911373401583499,0.3294765549758791,-0.5538694647499999,0.7405893209999991
48,100,0.15,pre_score_z,0.07137803451403538,0.13781041763433818,-0.200788864,0.3377905579999999
48,100,0.4,Intercept,0.30960953950159426,0.39583204059060645,-0.491532381,1.0881728599999996
48,100,0.4,groupembodied,0.09023272340147563,0.23928758861101138,-0.381813539,0.5587247554999999
48,100,0.4,pre_score_z,0.09480311749761425,0.12329991327824517,-0.14658549874999996,0.3324690612499999
48,100,0.87,Intercept,-1.17092758783275,0.3238666145335147,-1.8250011775,-0.5367098630000005
48,100,0.87,groupembodied,0.8357609052576375,0.2868160107948753,0.277740063,1.3950574175
48,100,0.87,pre_score_z,0.0018827708969177544,0.14187837135905818,-0.2842312745,0.2864562219999999
48,100,1.39,Intercept,0.24613037523545037,0.38375839563905645,-0.51369596575,1.00534924
48,100,1.39,groupembodied,1.144966081407875,0.2665826523545124,0.61604701025,1.6722537125
48,100,1.39,pre_score_z,0.4888079014385,0.12804055743839649,0.23651152050000002,0.7442155334999998
48,150,0.15,Intercept,-0.07905264805528375,0.4705686465158982,-0.9931585172499999,0.8543582429999991
48,150,0.15,groupembodied,0.27223823437939776,0.24995288555683615,-0.21856626924999997,0.7698480414999997
48,150,0.15,pre_score_z,0.3166720452464,0.09631593800058619,0.13295200475000002,0.50723712725
48,150,0.4,Intercept,-0.23564559102226373,0.4578610058484135,-1.1703677650000002,0.6784644314999994
48,150,0.4,groupembodied,0.5172842633072052,0.23177225271048327,0.06074831480000003,0.96900578
48,150,0.4,pre_score_z,0.3355731768340975,0.10103719030637603,0.13910015975000004,0.5330900147499996
48,150,0.87,Intercept,0.3401479090776174,0.3594647352584215,-0.39051052149999993,1.0367055699999999
48,150,0.87,groupembodied,0.6661122252886559,0.24151884253489245,0.19823237649999997,1.1636207899999997
48,150,0.87,pre_score_z,0.041129115597415014,0.10337920842825862,-0.15959164325,0.24657798999999977
48,150,1.39,Intercept,-0.2688848626306991,0.5751338695802377,-1.4165318249999999,0.87008290525
48,150,1.39,groupembodied,1.09183934855125,0.25650915184647566,0.59044565875,1.59396588
48,150,1.39,pre_score_z,0.42661953512575,0.12099152259392265,0.19483338125000002,0.6692622312499998
48,200,0.15,Intercept,-0.13307000473964717,0.43233925607434454,-0.9838869809999999,0.750677809
48,200,0.15,groupembodied,-0.19208499479261626,0.20511714812168785,-0.598187851,0.20557456749999997
48,200,0.15,pre_score_z,0.26672798579421375,0.10091662866180769,0.07326373397500001,0.46832454975
48,200,0.4,Intercept,-0.2759699612110975,0.4905952060844195,-1.2317015175,0.7512933972499991
48,200,0.4,groupembodied,0.71494019234525,0.22071723456319214,0.28458277425,1.1485277249999999
48,200,0.4,pre_score_z,0.17905374841336374,0.1096413431088133,-0.037812523825,0.38919578474999994
48,200,0.87,Intercept,-0.7151025722753025,0.44023144262007147,-1.5719233,0.16895158774999905
48,200,0.87,groupembodied,0.7897797927419412,0.21626478205536404,0.369994187,1.2142152000000002
48,200,0.87,pre_score_z,0.43468917824500003,0.09603169612857934,0.24782664375,0.625223439
48,200,1.39,Intercept,-0.5832965585874025,0.39035955080887014,-1.372531025,0.18977493774999984
48,200,1.39,groupembodied,1.14665852419875,0.2160099996829805,0.7115725514999999,1.5625040174999993
48,200,1.39,pre_score_z,0.13118673515152027,0.08238831424289611,-0.031009384499999997,0.29286776275
49,100,0.15,Intercept,-0.7329516238114829,0.4628779589564445,-1.6235063975000001,0.20779241324999947
49,100,0.15,groupembodied,-0.09767064748824812,0.3267439444609037,-0.767507743,0.5193631119999997
49,100,0.15,pre_score_z,0.13425538148118105,0.130094877838258,-0.11393968674999999,0.3917466952499998
49,100,0.4,Intercept,-0.7359385635486775,0.5639734006862818,-1.8940840774999999,0.3672243864999993
49,100,0.4,groupembodied,0.32498797742047947,0.29183764990088135,-0.2530032645,0.9080876724999997
49,100,0.4,pre_score_z,0.31649346361802627,0.14795471260231907,0.03256200595000003,0.6154878234999998
49,100,0.87,Intercept,-0.8042483282146887,0.24749089903466587,-1.2958881775,-0.3148773785000001
49,100,0.87,groupembodied,1.184178900443375,0.28532376569665047,0.6282904742500001,1.7382375949999997
49,100,0.87,pre_score_z,0.26923460334981253,0.14229865922169274,-0.009649662997499999,0.5534131677499997
49,100,1.39,Intercept,-0.5262214706603162,0.36393991554548066,-1.2503596974999998,0.21077844849999916
49,100,1.39,groupembodied,1.13599959395475,0.27656005463871786,0.5999526869999999,1.6918333899999995
49,100,1.39,pre_score_z,0.19972601238227788,0.12821279288507267,-0.05182907575,0.4473241872499999
49,150,0.15,Intercept,0.3219054664161414,0.6159872809802521,-0.9118301967500001,1.51621972
49,150,0.15,groupembodied,0.1453607666649129,0.2585423675538615,-0.36756927175,0.64895655825
49,150,0.15,pre_score_z,0.3152122062281625,0.11988638556386695,0.08565271035000001,0.55028563525
49,150,0.4,Intercept,0.18925060877863564,0.4358333624133121,-0.7011216765,1.0455227774999993
49,150,0.4,groupembodied,0.31724892742101124,0.24015899844545557,-0.146871069,0.794726507249999
49,150,0.4,pre_score_z,0.4524588266835,0.10960884543403131,0.24519474775,0.6711074514999997
49,150,0.87,Intercept,-0.4849354550191748,0.5390934329699396,-1.5812900875,0.5800831017499999
49,150,0.87,groupembodied,0.7271210651478,0.23972792435074297,0.2469736305,1.2038503824999998
49,150,0.87,pre_score_z,0.292547100419949,0.11105613178464765,0.07603956027499999,0.5127356612499999
49,150,1.39,Intercept,0.4259893585038435,0.44511427512925605,-0.48281190874999996,1.3118051449999997
49,150,1.39,groupembodied,1.252356754973,0.2683783815812495,0.6881766392499999,1.7680313225
49,150,1.39,pre_score_z,0.22377823481838,0.10407829258022555,0.02122795010000001,0.42847298599999994
49,200,0.15,Intercept,-0.7397722778202338,0.6269529802690367,-1.9834825950000001,0.5249370242499993
49,200,0.15,groupembodied,-0.11809723448725874,0.21426382062422303,-0.5283861887500001,0.3096557492499997
49,200,0.15,pre_score_z,0.39817716262075,0.09644894219020853,0.21102057900000004,0.5922550807499999
49,200,0.4,Intercept,0.0539011244635991,0.45644481422441013,-0.8663981542499999,0.9528420269999999
49,200,0.4,groupembodied,0.4091090020324926,0.21970001363394723,-0.03090130765,0.8397821757499997
49,200,0.4,pre_score_z,0.24223519590169387,0.10649049545998243,0.03310274682500001,0.4526311414999998
49,200,0.87,Intercept,-1.60500289435085,0.4666988640652296,-2.5249311924999995,-0.6711926082500012
49,200,0.87,groupembodied,0.8872976448425,0.2101145387234669,0.47628861375,1.3105353324999998
49,200,0.87,pre_score_z,0.2336253429141675,0.09397686475795351,0.050329299675,0.4175079535
49,200,1.39,Intercept,-0.3653953844414944,0.5959349495006497,-1.5523279075,0.8333363449999996
49,200,1.39,groupembodied,1.0874691812275,0.2021308581185798,0.6946478977500001,1.4977021974999998
49,200,1.39,pre_score_z,0.142339545914775,0.08199313038465145,-0.017329736725,0.3080172602499999
50,100,0.15,Intercept,-0.16416232784397647,0.4274340024386249,-1.02401342,0.6947528727499995
50,100,0.15,groupembodied,-0.22149035886886523,0.29373678948433035,-0.8249090615,0.34826959949999997
50,100,0.15,pre_score_z,0.1429256792278137,0.12013874963252882,-0.0930540697,0.38279637724999993
50,100,0.4,Intercept,-0.5652368871271906,0.41318330417218524,-1.3814225725,0.25044649699999993
50,100,0.4,groupembodied,0.636544848510275,0.230394821048805,0.18366546074999998,1.0874319975
50,100,0.4,pre_score_z,0.3673919667527875,0.11435906399735946,0.14422273675,0.59205383225
50,100,0.87,Intercept,0.1249498717918914,0.48857803272784106,-0.8420438112499999,1.0850276074999998
50,100,0.87,groupembodied,1.236872584559375,0.2835369164806581,0.6736363129999999,1.8055827949999996
50,100,0.87,pre_score_z,0.22371739055583126,0.14744091210646754,-0.07032052502500001,0.5129803389999998
50,100,1.39,Intercept,0.09101246497531187,0.4121282480907679,-0.7348496325,0.9068430664999995
50,100,1.39,groupembodied,1.17335263585,0.29940852263481055,0.5724505974999999,1.7579065525
50,100,1.39,pre_score_z,0.3310515193229738,0.13963040083024106,0.052438232325,0.6091991242499999
50,150,0.15,Intercept,-0.3417230620500274,0.5089060121113408,-1.3591986699999998,0.6528721124999998
50,150,0.15,groupembodied,0.3093910139253425,0.2397073683987763,-0.16310662350000002,0.7858896797499997
50,150,0.15,pre_score_z,0.29816682133983374,0.10205129659048481,0.10101002025,0.5008894272499997
50,150,0.4,Intercept,-0.1495737323329786,0.584923952683754,-1.293576915,0.9930538394999996
50,150,0.4,groupembodied,0.30959755591736626,0.26336293500098973,-0.221839666,0.8202531344999998
50,150,0.4,pre_score_z,0.449863699987875,0.12771661207724475,0.2032330465,0.7062548252499998
50,150,0.87,Intercept,0.12185497244399746,0.6270665377423154,-1.150250425,1.3134711574999995
50,150,0.87,groupembodied,0.911619482784225,0.30078522589014006,0.3128750045,1.497647155
50,150,0.87,pre_score_z,0.3463852307692375,0.12027717372917429,0.1133591045,0.5838942252499996
50,150,1.39,Intercept,0.19144164194134877,0.3061025066868796,-0.422283405,0.8040533977499988
50,150,1.39,groupembodied,1.33750019521,0.21121756218670606,0.91377158325,1.7549964399999998
50,150,1.39,pre_score_z,0.3486099752905,0.09981972960223645,0.152355892,0.54491591825
50,200,0.15,Intercept,0.17615566684846573,0.6032446427011801,-1.0150611999999999,1.3790718974999996
50,200,0.15,groupembodied,0.07235106613016937,0.2068927480728816,-0.3395961715,0.46499418349999994
50,200,0.15,pre_score_z,0.355636534211825,0.09632207903485675,0.16776501424999998,0.5464163767499999
50,200,0.4,Intercept,-1.0086883841136525,0.4461034954343827,-1.8977291025,-0.08911518267500011
50,200,0.4,groupembodied,0.2982163361631104,0.26492914760505226,-0.22048993375,0.8355960632499997
50,200,0.4,pre_score_z,0.516928376128,0.11292787453879062,0.29904341725,0.74416360975
50,200,0.87,Intercept,-0.6281630213529937,0.5376112610010108,-1.6530390625,0.46469757449999893
50,200,0.87,groupembodied,0.7434211497717125,0.23533326250302095,0.27132827374999996,1.1974480075
50,200,0.87,pre_score_z,0.40871102947125,0.09819971097158037,0.2179922635,0.6013111667499998
50,200,1.39,Intercept,-0.2345412017567575,0.7621471693197531,-1.75071414,1.2676892874999983
50,200,1.39,groupembodied,1.802726131295,0.2801788807586137,1.2355903200000002,2.344303395
50,200,1.39,pre_score_z,0.16418416853414325,0.11347979326279482,-0.055901244824999995,0.3903821925
51,100,0.15,Intercept,0.15457233611749713,0.42012558109805875,-0.6691885125,0.9817082229999999
51,100,0.15,groupembodied,0.03930220726073688,0.31755862574223975,-0.5899023385,0.655418438999999
51,100,0.15,pre_score_z,0.3301557068107835,0.14211619073266493,0.05999589607500001,0.6211171747499998
51,100,0.4,Intercept,-0.12267586079605498,0.4647636499030941,-1.0479979375000001,0.7891793879999999
51,100,0.4,groupembodied,0.24976030260505636,0.30394511821936265,-0.3419008695,0.8519670949999993
51,100,0.4,pre_score_z,0.45445962621717373,0.1525039948529776,0.15050336300000003,0.75451981325
51,100,0.87,Intercept,0.04210682303815,0.4444691512742233,-0.8471860400000001,0.9268339222499998
51,100,0.87,groupembodied,0.7813362564530125,0.27595519000716134,0.24292201425,1.3262708549999993
51,100,0.87,pre_score_z,0.3888723370692625,0.1265865913663172,0.14410485475,0.6360062624999998
51,100,1.39,Intercept,-0.6723782761031356,0.5656378463466875,-1.7924114,0.46787733049999924
51,100,1.39,groupembodied,0.998775142814,0.2917007169501989,0.42472166025,1.591455849999999
51,100,1.39,pre_score_z,0.2403725643411617,0.13769188917801964,-0.025589226524999995,0.5162807592499999
51,150,0.15,Intercept,-0.38098642400818805,0.3824128192752422,-1.1444189624999999,0.38076016224999987
51,150,0.15,groupembodied,0.45439942439577635,0.22583834102334557,0.008376733925000006,0.89780489
51,150,0.15,pre_score_z,0.29415978077635,0.10253765999507548,0.098929168025,0.4999070567499998
51,150,0.4,Intercept,-0.13029221911793462,0.3426568599767952,-0.8319256669999999,0.5518685017499996
51,150,0.4,groupembodied,0.47316048326931875,0.2832111118968661,-0.10219936025,1.038999555
51,150,0.4,pre_score_z,0.30968082901676336,0.10285783252198896,0.11411563625,0.514167697
51,150,0.87,Intercept,-0.5949183578509726,0.5291948848969834,-1.6904111675,0.44450213374999903
51,150,0.87,groupembodied,1.225468378810875,0.24256110123808095,0.7419369417500001,1.7057878424999997
51,150,0.87,pre_score_z,0.3712793807489375,0.11814545780126029,0.13957265850000003,0.60271477725
51,150,1.39,Intercept,0.5997161770433587,0.46837991179388205,-0.33193170925000004,1.5102724575
51,150,1.39,groupembodied,1.16937168151075,0.3052014236852925,0.5739231965,1.7620741374999997
51,150,1.39,pre_score_z,0.18784152551056862,0.12041778294342932,-0.0489102044,0.4283224787499999
51,200,0.15,Intercept,-0.37935497730254675,0.310514312933772,-0.99414328325,0.24008999025
51,200,0.15,groupembodied,0.1610717108511599,0.2302172810696631,-0.29011082725,0.60738391975
51,200,0.15,pre_score_z,0.23871351039724378,0.12127379686426158,6.876733075075161e-4,0.47610860124999993
51,200,0.4,Intercept,0.06923791175517484,0.5095888225113362,-0.9743608159999999,1.0492303049999998
51,200,0.4,groupembodied,0.33686077105288376,0.19020456425737514,-0.037697199074999986,0.7092940942499999
51,200,0.4,pre_score_z,0.239876808250155,0.09747738914554827,0.0534274017,0.432850919
51,200,0.87,Intercept,0.0978141973854284,0.5918436145700403,-1.0641658475,1.2916375649999994
51,200,0.87,groupembodied,0.680598226363,0.2125207071788528,0.26723436650000004,1.1059964149999997
51,200,0.87,pre_score_z,0.2767003960389375,0.09937250388824785,0.08111266795000001,0.4695622814999999
51,200,1.39,Intercept,-0.15140558894780373,0.5664918818213265,-1.2966592,0.9331584774999998
51,200,1.39,groupembodied,1.5433097271275,0.2309853064909742,1.0993773525,1.9982542149999998
51,200,1.39,pre_score_z,0.20531285077720374,0.11030614882115339,-0.0110696239,0.42155500074999996
52,100,0.15,Intercept,0.6659519978778324,0.3709788539669045,-0.090194946975,1.4229043299999997
52,100,0.15,groupembodied,0.7754913709365188,0.26704702515686796,0.25510585025,1.29850042
52,100,0.15,pre_score_z,0.2843081420822031,0.14707645224814,0.0010002949392500045,0.5787774855
52,100,0.4,Intercept,-0.2589782687061969,0.5207416178159253,-1.312278495,0.7861921607499996
52,100,0.4,groupembodied,0.12337230089813422,0.3235784112085038,-0.5083316242500001,0.7463069539999999
52,100,0.4,pre_score_z,0.65173236873227125,0.17498731857573513,0.31469520125,0.99882018425
52,100,0.87,Intercept,0.66139796693553,0.5663154782524059,-0.48256678174999995,1.7577222349999986
52,100,0.87,groupembodied,0.5892099677646281,0.2687768911328688,0.06808055175000001,1.130644305
52,100,0.87,pre_score_z,0.23827054618612525,0.11325904366977178,0.014353395625000001,0.4607540634999998
52,100,1.39,Intercept,0.7540348562493825,0.4231159300220605,-0.08424928855,1.5961111574999993
52,100,1.39,groupembodied,1.2705732762244875,0.3517902701886964,0.564181356,1.9457435225
52,100,1.39,pre_score_z,0.49320688242814,0.17354454657436116,0.16264992475,0.84041831475
52,150,0.15,Intercept,-0.952348295335425,0.3529346614363074,-1.643602305,-0.21515956325000063
52,150,0.15,groupembodied,0.1277038676732775,0.21455333846593028,-0.29783155,0.5510238809999998
52,150,0.15,pre_score_z,0.3216142412236125,0.11140057095457111,0.11125007475000001,0.5459116762499999
52,150,0.4,Intercept,0.011607124731070843,0.5327100721557322,-1.0535820550000001,1.058680565
52,150,0.4,groupembodied,0.6194728167856874,0.24474665065804985,0.13838652925,1.1001746074999998
52,150,0.4,pre_score_z,0.4331576731075375,0.13390351189572366,0.1671346075,0.7016918342499999
52,150,0.87,Intercept,-0.11898703319131262,0.5467803342936197,-1.2329363549999999,0.972000476499999
52,150,0.87,groupembodied,1.066616005797,0.23935273820694478,0.5845867235000001,1.5348491599999998
52,150,0.87,pre_score_z,0.26803898862754627,0.10073202664128632,0.067188759425,0.46739958449999985
52,150,1.39,Intercept,-0.44082205792465096,0.4779240910491525,-1.3408441050000002,0.5223605154999997
52,150,1.39,groupembodied,1.175576979413375,0.24727820137102588,0.6909077307500001,1.6521131449999988
52,150,1.39,pre_score_z,0.23895784397693876,0.10652221451970444,0.028291080400000005,0.4507431475
52,200,0.15,Intercept,-0.7796593074670363,0.5029128488221379,-1.7752811024999997,0.24155142674999933
52,200,0.15,groupembodied,0.3954820356366076,0.19902469725141111,9.867557745000036e-4,0.7859557155
52,200,0.15,pre_score_z,0.2650109000374875,0.08138846183811624,0.10301167300000001,0.42363730375
52,200,0.4,Intercept,0.05676227840326327,0.6802711852902648,-1.3124815024999998,1.4358655974999999
52,200,0.4,groupembodied,0.2992128309578039,0.23990336542793533,-0.16232613174999994,0.7821284844999997
52,200,0.4,pre_score_z,0.3822072693095,0.08888801090277207,0.208349418,0.5579965982499999
52,200,0.87,Intercept,-0.5809505071465301,0.5205576851351797,-1.5842025124999997,0.4933614409999999
52,200,0.87,groupembodied,0.9168148152575,0.22501246974859218,0.46387968749999997,1.3534366924999999
52,200,0.87,pre_score_z,0.303450631630625,0.10175999741300046,0.10595813300000001,0.50623912525
